Султанов Абдыкапар Маданбекович,0312 63-86-80,"Өмүрбаяны
 1958–жылдын 7-октябрында Ош облусунун Ленин районундагы Шайдан айылында туулган.
Жогорку билимдүү. 1978-жылы Майлы-Сай шаарындагы техникалык училищаны артыкчылык диплому менен аяктаган. 1983–жылы Фрунзе шаарындагы Политехникалык институтун тоо инженер механиги адистиги боюнча бүтүргөн.
Эмгек жолун 1983-1998 - жылга чейин, Жалал-Абад облусуна караштуу Көк-Жаңгак шаарында “Көк-Жаңгак” шахтасында электрослесарь кызматынан баштап, ушул эле шахтынын директоруна чейин кызмат өтөгөн. 1998-2015–жылга “Тегене” ЖЧКсынын директору болуп ищтеген.
1987-1989–жылдарында, 1992-1994-жылдары эки чакырылышта Көк-Жаңгак шаардык кеңешинин депутаты.
2008-2012-жылга чейин Таш-Көмүр шаардык кеңешинин депутаты. 1999–жылы Кыргыз Республикасынын Президентинин Жарлыгы менен “Кыргыз Республикасынын өнөр жай тармагына эмгек сиңирген кызматкери” деген ардактуу наам ыйгарылган.
2013-жылы “Ак-Жүрөк” лауреат сыйлыгын, ошондой эле Таш-Көмүр шаарынын жана Аксы районунун “Ардактуу аттуулу” деген наамдардын ээси.
2015-жылдын 4–октябырында “Өнүгүү-Прогресс” саясий партиясынын тизмеси боюнча VI – чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаттыгына шайланган.
Үй бүлөлүү, алты баланын атасы."
Кыдыралиев Умбеталы Токторалиевич,0312 63-91-53,"Өмүрбаяны
 1967-жылдын 16-августунда Жалал-Абад областынын Аксы районуна караштуу Таш-Көмүр шаарында туулган.
Жогорку билимдүү. 1990-жылы Луцк мамлекеттик университетин боюнча, 1995-жылы Кыргыз мамлекеттик университетин “юриспруденция” адистиги боюнча, 2005-жылы Кыргыз Республикасынын Президентине караштуу Мамлекеттик башкаруу академиясы “Мамлекеттик башкаруу жана жергиликтүү өз алдынча башкаруу” адистиги боюнча бүтүргөн.
Эмгек жолун 1991-жылы “Капитал” коммерциялык уюмунун директору болуп иштөө менен баштаган.
1996-жылы - “Бишкек-Тамекиси” АКунын башкармалыгынын төрагасынын орун басары.
1998-2004-жылдары - “Капитал-Контракт” ЖЧКнын башкы директору.
2000-жылы - Кыргыз Республикасынын Улуттук Бокс Федерациясынын президенти.
2004-2005-жылдары - Кыргыз Республикасынын курамаларын олимпиадалык даярдоо борборунун директору.
2005-жылы - Кыргыз Республикасынын Туризм, спорт жана жаштар саясаты боюнча мамлекеттик комитеттинин Төрагасынын орун басары.
2005-2006-жылдары - Кыргыз Республикасынын Өкмөтүнө караштуу Дене тарбия жана спорт мамлекеттик агенттигинин Төрагасынын орун басары.
2004-жылы - Бишкек шаардык кеңешинин депутаты. 
2006-2010-жылдары - Алматы шаарында Кыргыз Республикасынын башкы консулу.
2011-2012-жылдары - Кыргыз Республикасынын Өкмөтүнө караштуу Дене тарбия жана спорт мамлекеттик агенттигинин директору.
2015-жылы - Кыргыз Республикасынын Жогорку Кеңешинин “Республика- Ата Журт” фракциясынын депутаты. “Республика- Ата Журт” парламенттик фракциясынын лидеринин орун басары. 
Үй-бүлөлүү, төрт баланын атасы."
Керезбеков Канат Керезбекович,0312 63-88-93,"Өмүрбаяны
 Керезбеков Канат Керезбекович
1970-жылдын 29-январында Нарын облусунун Жумгал районундагы Жумгал  айылында туулган.
Жогорку билимдүү. 1993-жылы Кыргыз мамлекеттик улуттук университетинин юридикалык факультетин, 1997-жылы Кыргыз мамлекеттик улуттук университетинин аспирантурасын, 2008-жылы Урал мамлекеттик юридикалык академиясынын докторантурасын бүтүргөн.
Эмгек жолун 1992-жылы “Элдос лтд” илимий-өндүрүштүк фирмасында юрисконсульт болуп иштөө менен баштаган.
1996-2005-жылдары Кыргыз Републикасынын Улуттук илимдер академиясынын философия жана укук  институтунун укук бөлүмүнүн кенже илимий кызматкери, илимий кызматкери, улук илимий кызматкери, бөлүмдүн башчысы болуп иштеген.
1998-2005-жылдары Кыргыз мамлекеттик улуттук университетинин юридикалык факультетинин жарандык укук жана процесс кафедрасынын окутуучусу, адистерди максаттуу даярдоо институтунун юридикалык факультетинин жарандык жана ишкердик укук кафедрасынын доценти, Эл аралык билим берүү программаларын интеграциялоо институтунун бажы жана юридикалык кадрларды кайра даярдоо факультетинин доценти, жарандык укук жана процесс кафедрасынын башчысы, директордун орун басары, директордун милдетин аткаруучу кызматын алып барган.
2005-2017-жылдары Кыргыз Республикасынын Өкмөтүнө караштуу Кыргыз мамлекеттик юридикалык академиясынын ректору болуп иштеген.
Коомдук ишмердүүлүгү:
2000-2005-жылдары Аз камсыз болгон жана   кембагал жарандар үчүн жарандык иштер боюнча акысыз юридикалык кеңештерди уюштуруучу «Евразия» фондунун колдоосу менен түзүлгөн «Жардам» долбоорунун автору жана жетекчиси;
2003-2004,2010-2013 жылдары Кыргыз Республикасынын Улуттук телерадиоберүү корпорациясынын байкоочу кеңешинин мүчөсү;
2006-2017 жылдары Медиа Өкүлчүлүк Институтунун байкоочу кеңештин мүчөсү;
2011-2017 жылдары Кыргыз Республикасынын Ректорлор Кеңешинин башчысынын орун басары;
2011-2013 жылдары Кыргыз Республикасынын Өкмөтүнө караштуу Кыргыз мамлекеттик юридикалык академиясынын юридикалык илимдеринин докторлук (кандидаттык) илимий даражасын изденип алуу үчүн диссертацияларды коргоо боюнча Д.12.11.033 Диссертациялык кеңештин төрагасы;
2012-жылдан азыркы кезге чейин Кыргыз Республикасынын Президентинин алдындагы сот реформасы боюнча Кеңешинин мүчөсү;
2012-2017 жылдары Кыргыз Республикасынын Билим берүү жана илим министрлигинин коллегиясынын мүчөсү;
2013-жылдан азыркы кезге чейин Кыргыз Республикасынын жогорку Аттестациялык Комиссиянын мүчөсү;
2011-2016  жылдары Кыргыз Республикасынын Өкмөтүнө караштуу Кыргыз мамлекеттик юридикалык академиясынын жана Кыргыз Республикасынын милициянын генерал-майору Э.Алиев атындагы ИИМ Академиясынын юридикалык илимдердин докторлук (кандидаттык) илимий даражасын изденип алуу үчүн диссертацияларды коргоо боюнча Д.12.14.490 Диссертациялык кеңештин төрагасы;
2015-2017  жылдары Кыргыз Республикасынын Премьер-министрине караштуу илим жана инновация боюнча Кеңештин мүчөсү;
2015-жылдан азыркы кезге чейин Кыргыз Республикасынын Президентине караштуу билим берүүнү жана илимди өнүктүрүү маселелери боюнча Коомдук эксперттик кеңештин мүчөсү;
2014- азыркы кезге чейин Кыргыз Республикасынын ЖОЖдор Ассоциациясынын Ардактуу Президенти;
2018- азыркы кезге чейин Кыргыз Республикасынан Венеция комиссиясындагы мүчөсү.
Кошумча маалымат:
1998-2005 жылдары Кыргыз улуттук университетинин доктордук (кандидаттык) диссертацияларды жактоо боюнча  Ведомстволор аралык диссертациялык Кеңештин  мүчөсү;
2000-2003 жылдары Кыргыз Республикасынын Бишкек шаарындагы Урал Мамлекеттик Юридикалык Академиясынын (Екатеринбург шаары, Россия Федерациясы) өкүлчүлүгүнүн директору;
2002-2006 жылдары Кыргыз Республикасынын  Юстиция министирлигинин алдындагы ченемдик-укуктук актыларын инвентаризациялоо боюнча ведомстволор аралык комиссиянын мүчөсү;
2002-2006 жылдары Кыргыз Республикасынын Юстиция Министирлигинин адвокаттык ишмердик менен алектенүүгө лицензия алуу боюнча квалификациялык комиссиянын мүчөсү;
2011-2012 жылдары Укуктук саясат концепцияларынын долбоорун иштеп чыгуучу жумушчу тобунун мүчөсү;
2011-жылдан азыркы кезге чейин Кыргыз Республикасынын Президентине караштуу мамлекет тарабынан кепилденген юридикалык жардам көрсөтүү боюнча Улуттук кеңештин мүчөсү;
2003-2006-жылдары ARD/Checci жана USAID коммерциялык укукту өнүктүрүү долбоору каржылаган “Укук жана ишкердүүлүк” журналынын редакциялык коллегиясынын мүчөсү.
2005-2006-жылдары Кыргыз Республикасынын Конституциясын даярдоо боюнча конституциялык кеңешменин мүчөсү;
2005-2006-жылдары Кыргыз Республикасынын Жогорку Сотунун жана Акыйкатчысынын алдындагы адам укугу боюнча Кеңешинин мүчөсү;
2008-жылдан азыркы кезге чейин Казахстан Республикасынын “Мыйзам жана мезгил” республикалык коомдук-саясий, илимий-укуктук журналынын редакциялык коллегиясынын мүчөсү;
2010-жылы Кыргыз Республикасынын Конституциясын даярдоо боюнча конституциялык кеңешменин мүчөсү;
100дөн ашык илимий эмгектердин автору.
Анын илимий жетекчилиги астында юридика илимдеринин 40 кандидаты, 6 юридика илимдеринин докторлору диссертацияларын коргогон.
«Кыргыз Республикасынын Жер укугу», «Бейтарап сот», «Укуктаануу» окуу китептерин жазуу боюнча автордук коллективин жетектеген;
«Кыргыз Республикасындагы массалык маалымат каражаттары жана укук» окуу китебинин авторлошу;
Кыргыз Республикасынын Эмгек сиңирген юристи.
Юридика илимдеринин доктору, профессор.
2004-жылы Кыргыз Республикасынын Президентинин Жарлыгы менен «ДАҢК» медалы ыйгарылган.
2007-жылы Кыргыз Республикасынын Юстиция министринин буйругу менен Юстициянын отличниги төш белгиси менен сыйланган.
2009-жылы Кыргыз Республикасынын Билим берүү министринин буйругу менен Билим берүүнүн отличниги төш белгиси менен сыйланган."
Келдибаев Сагындык Аширалиевич,+996 (312) 63-91-67,"Өмүрбаяны
 1967-жылы 24-августта Ош областын, Өзгөн районун, Жалпак-Таш айылында туулган.
 
БИЛИМИ
1988-1993-жж.  К. И. Скрябина атындагы
 Кыргыз айыл-чарба институту, ветеринардык факультети
 Адистиги:  Ветеринардык врач
 
ЭМГЕК ЖОЛУ:
1986-1988-жж. Советтик Армияда кызмат кылган (Орусия);
1993-1996-жж. Өзгөн районунун «Ничкесай» колхозунун башкы зоотехник-ветеринар врачы;
1996-1999-жж. Өзгөн районунда «Баштык» дыйкан чарбачылыгында башкы бухгалтер;
1998-2001-жж. Ош областынын Өзгөн району боюнча “Керектөөчүлөрдүн укугун коргоо” уюмунун директору;
2001-2005-жж. «МЕДЕКС» ЖЧКнын коммерциалык директору;
2005-2009-жж.  «Содружество» ЖЧКнын соода комплексинин администратору;
2009-2012-жж.  «Арбий» ЖЧКнын аткаруучу директору;
2012-2013-жж. “АСАГА+” ЖЧКнын директору;
2015-ж. “Сиблес Азия” ЖЧКнын директору;
2018-ж. Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
 
КООМДУК ИШМЕРДҮҮЛҮГҮ:
2001-2004-жж. «Достук» коомдук уюмунун башкармалыгынын мүчөсү;
2005-ж.  Красноярск шаарындагы  «Кыргыз улуттук маданий автономия» коомдук уюмунун өкүлү;
2010-ж. «Кыргыз улуттук маданий автономия»  жергиликтүү уюмунун ардактуу төрагасы."
Кулбараков Абтандил Илдузович,0312 63-89-25,"Өмүрбаяны
 1961-жылдын 21-сентябрында Нарын облусунун Жумгал районунун Чаек айылында туулган.
Жогорку билимдүү. 1991-жылы Кыргыз мамлекеттикуниверситетинин Экономика факультетин «товаровед» адистиги боюнча аяктаган.
Эмгек жолун 1982-жылы Жумгал чарба эсептик участогунда жумушчу болуп баштаган.
1982-1983 –жылдары  Фрунзе кооперативдик техникумунда окутуучу;
1984- жылы Фрунзе атындагы заводдун №2 цехинде жумушчу;
1985-жылы Фрунзе шаарынын №3 даярдоо базасында жумушчу;
1986-жылы Фрунзе щаардык кондитердик өндүрүштүк бирикмесинде 3-разряддагы жумушчу;
1989-жылы Фрунзе пиво заводунда 3-разряддагы жумушчу, 4-разряддагы кыш кыноочу;
1994-жылы «Арпа» АКсынын жабдуу бөлүмүнүн инженери;
1997-жылы «АРПА-BGI BBCo»  ААКсынын  жабдуу бөлүмүнүн агентти;
2009-жылы «АРПА» ААКсынын коммерциялык директору;
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутат болуп шайланган.
Үй-бүлөлүү,  алты баланын атасы"
Конушбаев Тынчтыкбек Кадырбекович,0312 63-91-83,"Өмүрбаяны
 1961-жылы 9-сентябрда Чүй областына караштуу Жайыл районунун Суусамыр айылында туулган
Жогорку билимдүү. 1985-жылы Алма-Ата (Казакстан) шаарындагы Алма-Ата технологиялык техникумду “механик” кесипчилигин аяктаган, андан соң 1990-жылы Москвадагы бүткүл союздук тамак аш боюнча сырттан окуу институтунун “экономист” адистигине ээ болгон.
Өзүнүн эмгек жолун 1984-жылы Фрунзе шаарындагы “Коопторгтехника” заводунун аммияктык участкасында механик болуу менен баштаган.
1984-жылдан 1992- жылга чейин Биринчи май дүң-чекене жашылча-жемиш конторасында даярдоочу болуп иштеген.
1992-1999-жылдар аралыгында Шампан-шарап комбинатында сатып өткөрүү бөлүмүнүн башчысы болуп эмгектенген, “Кыргызшампан-Комекс” соода үйүнүн биргелешкен ишканасында директорлук кызматты аткарган.
Азыркы учурда “Байтур” корпорациясынын уюштуруучусу жана Президенти болуп эсептелинет.
2015-жылдын 4-октябрында ""Кыргызстан"" саясый партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
Үй-бүлөлүү, 3 баласы бар.
1982-жылы “Байкал-Амур магистралынын курулушу үчүн” СССРдин медалы менен сыйланган.
2003-жылы Париж шаарында (SPI) Өнөр жай көмөктөшүүсүнүн Ассоциациясынын алтын медалы менен сыйланган.
2004-жылы Париж шаарында (SPI) Өнөр жай көмөктөшүүсүнүн Ассоциациясынын “Напалион” алтын медалы менен сыйланган.
2004-жылы “Кыргызстанда Жылдын тандоосу” номенациясынын жэңүүчүсү;
2005-жылы “Сапат үчүн”  аттуу Европалык гран-при сыйлыгынын жеңүүчүсү (Женева, Швейцария);
2006-жылы  “Эл аралык уюмдардын башкаруу жана өндүрүштөгү   жетишкендиги” үчүн конкурсунун жеңүүчүсү (Лондон, Улуубритания).
2006-жылы “КМШнын кызматташтык жана интеграция 15 жылдыгына” карата уюштурулган мамлекеттер арасындагы көргөзмөнүн мыктысы деп табылган.
2011-жылы Кыргыз Республикасынын  “Данк” медалы менен сыйланган"
Кодуранова Асель Союзбековна,0312 63-85-32,"Өмүрбаяны
 1971-жылы 13-январда Фрунзе шаарында төрөлгөн.
Жогорку билимдүү. 2012-жылы Кыргыз мамлекеттик юридикалык академиясын “юрист” адистиги боюнча бүтүргөн.
Эмгек жолун 1988-жылы Фрунзедеги политехникалык институттун комсомолдук комитетинде эсепке алуу секторунун статисти болуп   баштаган.
1991-1993-жылдары Кыргызстандын  Биринчи май РК ЛКСМинде  сектор башчысы болуп иштеген.
1994-2009-жылдары КСДП партиясынын Аппаратында секретарь, уюштуруу бөлүмүнүн башчысы, КСДП партиясынын төрагасынын уюштуруу жумуштары боюнча орун басары болгон.
2009-2010-жылдары Кыргызстан социал-демократиялык партиясынын тизмеси боюнча IV чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган.
2010-жылы Кыргыз Республикасынын Убактылуу Өкмөтүнүн Аппаратында мамлекеттик сыйлыктар боюнча комиссиянын жооптуу катчысы болгон.
2011-2012-жылдары  «Кыргызтелеком»  ААКсынын директорлор кеңешинин мүчөсү;
2012-2015-жылдары  Кыргыз Республикасынын  Президентине караштуу мамлекеттик сыйлыктар боюнча комиссиянын жооптуу катчысы;
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын  Жогорку Кеңешинин депутаты болуп шайланган.
Үч баланын энеси."
Мавлянова Махабат Эргешовна,0312 63-89-15,"Өмүрбаяны
 1975-жылдын 6-мартында Ош облусундагы Ноокат районунун Кулатов айылында туулган.
Жогорку билимдүү. 1997-жылы И.Раззаков атындагы Кыргыз мамлекеттик мехникалык университетинде ""Инженер технолог"" адистигине ээ болгон.
2014-жылы Кыргыз Республикасынын Дипломатиялык академиясын бүтүргөн. 
2000-2009 жылдары «МБ-Компани», «МАБ-Ула», «Аида Компани», «Мэри-Клуб», «Капитал-Груп» компанияларында негиздөөчү катары иштеген.
2010-жылдан тартып «МЖА-Групп», «Мега МБЛ» жоопкерчилиги чектелген коомдордун жана «Жети Казына» Коомдук фондунун уюмдаштыруучусу жана негиздөөчүсү.
2015-жылы «Республика-Ата Журт» саясий партиясынын тизмеси боюнча Кыргыз Республикасынын Жогорку Кеңешинин VI чакырылышынын депутаты болуп шайланган.
Үй-бүлөлүү, торт баланын энеси."
Мамытов Талант Турдумаматович,0312 63-88-10,"Өмүрбаяны
 1976-жылдын 14-мартында Жалал-Абад областынын Майлуу-Суу шаарында туулган.
1983-жылы Майлуу-суу шаарындагы №5 орто мектепти аяктаган.
Жогорку билимдүү. 
1993-жылы Жусуп Баласагын атындагы Кыргыз улуттук университетинин ""Юриспруденция"" бөлүмүнө тапшырган.
2000-жылы Баткен облустук прокуратурасында мыйзамдарды жана прокуратуранын мыйзамдуу укуктуу актыларын аткарууну көзөмөлдөө боюнча бөлүмдө иштөө менен баштаган.
2001-2002-жыл — Жалал-Абад облусунун прокуратурасынынмыйзамдарга соттук токтомдордун ылайык келишин көзөмөлдөө боюнча бөлүмгө прокурор.
2002-2004-жылдары Жалал-Абад шаардык прокуратурасында улук тергөөчүсүнүн кызматында болгон.
2004-2005-жылдары Чаткал райондук прокуратурасында прокурордун жардамчысы, 2005-2006-жылдары Кыргызстандын башкы прокуратурасынын уюштурууну камсыз кылуу жана Эл аралык байланыштар башкармалыгы бөлүмүнүн прокурорунун кызмат орунуна ээ болгон.
2006-жыл – Чүй облусунун Ысык-Ата районунун прокурорунун орун басары болуп иштеген.
2006-2007-жылдары Жалал-Абад облусунун Сузак районунун прокурорунун орун басары кызматында иштеген.
2007-2009-жылдары Жалал-Абад облусунун Тогуз-Торо районунун прокурору катары иштеген.
2010-жылы Жогорку Кеңештин V чакырылышына ""Ата-Журт"" саясий партиясынан тизме боюнча депутат болгон. 2011-2013 жылдары ""Ата-Журт"" парламенттик фракциясынан Жогорку Кеңештин Төрагасынын орун басары болуп шайланган.
2015-жылы ""Республика - Ата Журт"" партиясынын тизмеси менен VI чакырылыштагы Жогорку Кеңештин депутаты болуп шайланган."
Мамашова Айсулуу Турусбековна,0312 63-89-42,"Өмүрбаяны
 1988-жылдын 22-ноябрында Кыргыз Республикасынын Бишкек шаарында туулган.
Жогорку билимдүү. 2008-жылы Жусуп Баласагын атындагы Кыргыз улуттук унивеситетинин Эл аралык билим берүү программаларынын интеграциялоо инстутунун (ИИМОП) Кыргыз-Европа факультетин «Экономика жана башкаруу» адистиги боюнча бүтүргөн. 2008-жылы аталган окуу жайдын аталган институтунун «Экономика жана башкаруу» адистигине тапшырып, «Ишкердик башкаруу» адистигине ээ болуп, 2010-жылы магистр квалификациясын алган.
2005-жылы «Автоучкомбинат» ЖЧКсынын башкы директору болуп эмгектенген.
2009-жылдан тартып бүгүнкү күнгө чейин «Фирма Дасмия» ЖЧКсынын президенти.
2015-жылдын 4-октябрында «Ата Мекен» социалисттик партиясынын тизмеси менен VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаты болуп шайланган. Жогорку Кеңештин Экономикалык жана фискалдык саясаты боюнча комитетинин мүчөсү.
Үй-бүлөлүк абалы: бойдок."
Маннанов Ильхом Абдукахарович,0312 63-88-97,"Өмүрбаяны
 1975-жылдын 2-апрелинде Ош областынын Араван районунун А.Юсупов айылында туулган.
Жогорку билимдүү. 1997-жылы Кыргыз Республикасынын ИИМнин Бишкек жогорку милиция мектебин “юриспруденция” адистиги боюнча бүтүргөн. (азыркы КР ИИМинин генерал-майор Э.Алиев атындагы академиясы)
Эмгек жолун 1997-жылы Өзгөн районунун ИИБсында аймактык инспектор  болуп иштөө менен баштаган.
2000-2001-жылдары Араван райондук ИИБнын аймактык инспектору;
2001-2006-жылдары Араван райондук ИИБнын тергөөчүсү;
2007-2010-жылдары Араван ИИБнын айылдык милиция бөлүмчөсүнүн жетекчиси;
2011-жылы Бишкек шаарынын октябрь райондук ИИБнын баңги заттарга каршы күрөшүү бөлүмүнүн оперативдик кызматкери;
2011-2012-жылдары Бишкек шаарынын ИИББнын баңги заттарга каршы күрөшүү башкармалыгынын ага оперативдик кызматкери;
2012-2015-жылыдары Ноокат районунун ИИБнын жетекчисинин орун басары;
2015-жылдын март айынын август айына чейин Араван райондук ИИБнын жетекчисинин орун басары.
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаттыгына шайланган.
Үй-бүлөлүү, төрт баланын атасы.
Милициянын майору."
Масабиров Талайбек Айтмаматович,0312 63-89-72,"Өмүрбаяны
 1966-жылдын 26-июльда Ош областынын Ленин жолу айылында туулган.
Жогорку билимдүү. 1989-жылы Ж.Баласагын атындагы кыргыз клуттук книверситетинин Кыргыз филологиясы жана журналистика факультетин «филолог» адистиги боюнча, 2007-жылы Кыргыз Республикасынын Президентинин алдындагы Башкаруу академиясынын менеджмент багыты боюнча магистр академиялык даражасын, ал эми 2009-жылы Кыргыз Республикасынын Өкмөтүнө караштуу кыргыз мамлекеттик юридикалык академиясын «юрист» адистиги боюнча, 2009-жылы Кыргыз Республикасынын Тышкы иштер министрлигинин Дипломатиялык академиясынын эл аралык мамилелер адистиги боюнча бүтүргөн.
Эмгек жолун 1989-жылы республикалык Динамо коомунда самбо күрөшү боюнча улук машыктыруучу болуп иштөө менен баштаган.
1991-1992-жылдары ички иштер органында кызмат өтөгөн. 1992-1994-жылдары Каракол шаардык жол курулуш башкармалыгынын материалдык-техникалык тейлөө кызматынын улук инженери.
1994-1998-жылдары «БН ЛТД» жоопкерчилиги чектелген коомунун директорунун коммерциялык иштери боюнча орун басары;
1998-1999-жылдары түндүк темир жол бажысынын инспектору;
1999-2001-жылдары түндүк темир жол бажысынын улук инспектору;
2001-2005-жылдары түндүк темир жол бажысынын башкы инспектору;
2005-2006-жылыдары Токмок бажысынын жетекчи;
2006-2007-жылыдары түндүк темир жол бажысынын жетекчиси;
2007-2008-жылдары Бишкек бажысынын жетекчиси;
2008-2009-жылдары түндүк тимир жол бажысынын жетекчиси;
2009-жылдын 30-декабрына чейин Мамлекеттик бажы комитетинин торагасынын орун басары болуп дайындалган.
2009-2010-жылдары Кыргыз Республикасынын премьер министринин буйругуна ылайык, Өкмөт алдында кайра түзүлгөн Мамлекеттик бажы кызматынын биринчи орун басары болуп дайындалган.
2013-2015-жылдары Кыргыз Республикасынын Өкмөтүнүн алдындагы Мамлекеттик бажы кызматынын төрагасынын орун басары болуп кайрадан дайындалган.
2015-жылы «Кыргызстан» саясий партиясынын тизмеси боюнча VI чакырылыштагы Кыргыз Республикасынын Жогорку Кеңешинин депутаттыгына шайланган.
Үй-бүлөлүү, төрт баланын атасы.
Спорттун дзюдо түрү боюнча чеберлер арасында дүйнөнүн эки жолку чемпиону. Дзюдо жана самбо күрөшү боюнча эл аралык класстагы спорт чебери."
Сурабалдиева Эльвира Жыргалбековна,0312 63-85-71,"Өмүрбаяны
 1978-жылдын 23-ноябрында Фрунзе шаарында туулган.
Жогорку билимдүү. 2000-жылы Ж.Баласагын атындагыКыргыз улуттук университетин «эл аралык байланыштар» адистиги боюнча, 2003-жылыУлуубританиянын Бристолдук университетинин «эл аралык байланыштар» адистиги боюнча бүтүргөн.
Эмгек жолун 2003-жылдын октябрь айынан баштап Кыргызстан ишкерлер союзунун аткаруучу директору болуп иштөө менен баштаган.
2004-2006-жылдары КР Социалдык фондунун тышкы байланыштар жана маалыматтар бөлүмүнүн башкы адиси, бөлүм башчысынын орун басары, бөлүм башчысы кызматтарын аркалаган.
2006-жылдын октябрь айынан баштап 2015-жылдын август айына чейин «Кудайберген» автоунаа базарынын башкы директору болуп иштеген.
2015-жылдын 4-октябрында Кыргызстан социал-демократиялык партиясынын тизмеси боюнча VIчакырылыштагы Кыргыз Республикасынын Жогорку Кенешинин депутаты болуп шайланган."
Сыдыгалиев Бектен Качкыналиевич,63-88-60,"Өмүрбаяны
 Кыргыз Республикасынын Чүй облусунун Токмок шаарында 1966-жылдын 29-июлунда туулган.
Жогорку билимдүү: 1988-жылы Фрунзе шаарындагы К.И.Скрябин атындагы КАЧИнин агрономиялык факультетин бүтүргөн; 1992-жылы Ташкент шаарынан СССР МККнын Жогорку курсун (араб тилин билүү менен) аяктаган; 1994-жылы Москва шаарындагы Ю.Андропов атындагы СССР МККнын Кызыл туулуу институтун бүтүргөн.
Эмгек жолу:
- 1988-1990-жылдары Чүй районундагы С.Ибраимов атындагы ишканада агроном;
- 1990-1991-жылдары Кыргыз ССРинин ЛКЖБнын Чүй райкомунун комсомол уюмдарында иштеген;
-1991-2008-жылдары Кыргыз Республикасынын улуттук коопсуздук органдарынын чалгындоо жана контрчалгындоо бөлүмдөрүндө кызмат кылган;
- 2008-2011-жылдары Кыргыз Республикасынын МУККунда чалгындоо жетекчиси;
- 2011-2014-жылдары КР МУККунун Төрагасынын биринчи орун басары-Коррупцияга каршы кызматынан (АКС) директору;
- 2014-2015-жылдары КР МУККунун Казакстан Республикасындагы расмий өкүлү, Астана шаары;
- 2015-жылдан “Кыргызстан” саясий партиясынын саясий кеңешинин мүчөсү;
- 2019-жылдын сентябрынан “Кыргызстан” саясий партиясынан Кыргыз Республикасынын Жогорку Кеңешинин депутаты.
Кыргыз Республикасынын Жогорку Кеңешинин Эл аралык иштер, коргоо жана коопсуздук боюнча комитетинин мүчөсү.
Аскердик наамы – полковник.
Кыргыз Республикасынын улуттук коопсуздук органдарында кызмат өтөгөн мезгилдерде төмөнкүдөй мамлекеттик сыйлыктар ыйгарылган:
- “Даңк” медалы” (2006-ж.) – чалгындоо иштерине сиңирген эмгеги үчүн;
- “Эрдик” медалы (2013-ж.) – эрдиги жана чет өлкөлөрдө кызматтык милдеттерин аткаруудагы каармандыгы үчүн.
Үй –бүлөлүү, эки баланын атасы."
